host,url,status,size
www-d1.proxy.aol.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
epgy3.stanford.edu,/pub/winvn/release.txt,404,0
net.auckland.ac.nz,/pub/winvn/release.txt,404,0
ix-sf3-02.ix.netcom.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
ix-sf3-02.ix.netcom.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
metabelis.rmit.edu.au,/elv/DELTA/uncons.htm,404,0
ss28.ssnet.com,/pub/winvin/docs/html,404,0
ss28.ssnet.com,/pub/winvin/docs/html,404,0
ss28.ssnet.com,/pub/winvn/docs/html,404,0
ss28.ssnet.com,/pub,404,0
ix-sc7-11.ix.netcom.com,/shuttle/missions/sts-70/movies/Hey Beavis,404,0
ip047.phx.primenet.com,/pub/winvn/release.txt,404,0
ip047.phx.primenet.com,/pub/winvn/readme.txt,404,0
amadeus.spin.com.mx,/ksc.htlm,404,0
ix-ir10-27.ix.netcom.com,/shuttle/resources/orbiters/challenger.gif,404,0
ix-ir10-27.ix.netcom.com,/shuttle/resources/orbiters/challenger.gif,404,0
144.44.64.29,/shuttle/resources/orbiters/discovery.gif,404,0
144.44.64.29,/shuttle/resources/orbiters/discovery.gif,404,0
144.44.64.29,/shuttle/resources/orbiters/discovery.gif,404,0
gdv015.vptt.ch,/%3A//spacelink.msfc.nasa.gov,404,0
cs27port.netvoyage.net,/pub/winvn/readme.txt,404,0
cs27port.netvoyage.net,/pub/winvn/readme.txt,404,0
cs27port.netvoyage.net,/pub/winvn/release.txt,404,0
cs27port.netvoyage.net,/pub/winvn/readme.txt,404,0
sukiyaki.nri.com,/ksc.html/facts/facts.html,403,0
sukiyaki.nri.com,/ksc.html/facts/about_ksc.html,403,0
magicall.dacom.co.kr,/pub/winvn/readme.txt,404,0
magicall.dacom.co.kr,/pub/winvn/release.txt,404,0
bushfire.hunterlink.net.au,/shuttle/missions/STS-69/mission-STS-69.html,404,0
adb-clbj.risoe.dk,/shuttle/resources/orbiters/discovery.gif,404,0
hermes.liu.se,/shuttle/resources/orbiters/atlantis.gif,404,0
hantsnet.hants.gov.uk,/shuttle/technology/sts-newsref/stsref-to.html,404,0
theoris.rz.uni-konstanz.de,/shuttle/missions/STS-69/mission-STS-69.html,404,0
ppp2004.po.iijnet.or.jp,/hubble/,404,0
prosich.ham.eunet.de,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
colins.nelson.planet.org.nz,/shuttle/missions/sts-67/sts-67-patch-large.gif,404,0
ppp-hck-1-16.ios.com,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
ftmfl-1.gate.net,/pub/winvn/readme.txt,404,0
ftmfl-1.gate.net,/pub/winvn/release.txt,404,0
mpngate1.ny.us.ibm.net,/shuttle/countdown/liftoff,404,0
193.132.114.242,/elv/DELTA/uncons.htm,404,0
ftp.mel.aone.net.au,/pub/winvn/readme.txt,404,0
slip43.slip.anl.gov,/history/apollo/sa-9/images/,404,0
slip43.slip.anl.gov,/history/apollo/sa-9/images/,404,0
139.169.30.22,/shuttle/missions/STS-69/mission-STS-69.html,404,0
139.169.211.86,/shuttle/missions/sts-80/mission-sts-80.html,404,0
pc2212.logica.co.uk,/shuttle/technology/images/sts-cron-72-small.gif,404,0
diamond.tufts.edu,/://spacelink.msfc.nasa.gov,404,0
modem0.ianet.net,/pub/winvn/readme.txt,404,0
modem0.ianet.net,/pub/winvn/readme.txt,404,0
modem0.ianet.net,/pub/winvn/readme.txt,404,0
193.130.225.179,/shuttle/missions/STS-69/mission-STS-69.html,404,0
nntp1.reach.com,/%3A//spacelink.msfc.nasa.gov,404,0
gtwright.jsc.nasa.gov,/shuttle/missions/sts-42/mission-sts-52.html,404,0
gtwright.jsc.nasa.gov,/shuttle/missions/sts-42/mission-sts-52.html,404,0
ras31.srv.net,/softwase/winvn,404,0
screen.lotus.com,/shuttle/resources/orbiters/discovery.gif,404,0
screen.lotus.com,/shuttle/resources/orbiters/atlantis.gif,404,0
ras31.srv.net,/pub/winvn/release.txt,404,0
trouble.larc.nasa.gov,/shuttle/missions/sts-80/mission-sts-80.html,404,0
host22.cyberg8t.com,/pub/winvn/readme.txt,404,0
langley.io.com,/robots.txt,404,0
crystal.swn.com,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
fijitoo.uwaterloo.ca,/shuttle/missions/STS-69/mission-STS-69.html,404,0
198.87.242.160,/im,404,0
pc100.hous.inmet.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
beavis.b11.ingr.com,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
ns.italtel.it,/shuttle/missions/technology/sts-newsref/stsref-toc.html,404,0
client-71-54.online.apple.com,/programs/indcan/csa.html,404,0
139.169.61.188,/shuttle/missions/sts-80/mission-sts-80.html,404,0
dsl.rhilinet.gov,"/software/winvn/winvn.html>WinVN</a>, a",404,0
exinos.ms.com,/images/astp-logo.gif,404,0
exinos.ms.com,/images/crawlerway-logo.gif,404,0
exinos.ms.com,/images/lps-logo.gif,404,0
exinos.ms.com,/images/slf-logo.opf,404,0
exinos.ms.com,/shuttle/resources/orbiters/mpta-098-logo.gif,404,0
exinos.ms.com,/shuttle/resources/orbiters/orbiter-logo.gif,404,0
imhfhp28.epfl.ch,/shusts-newsref/stsref-toc.htmlttle/technology/,404,0
imhfhp28.epfl.ch,/shuttle/technology/sts-newsref/stsref-toc.htmlttle/technology/,404,0
imhfhp28.epfl.ch,/shuttle/technology/sts-newsref/sts-newsref/stsref-toc.html,404,0
op0148.wustl.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
ka111013.ksc.nasa.gov,/Images/LeRClogo.gif,404,0
147.149.56.41,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
arc.dental.upenn.edu,/history/history.htm,404,0
n1032445.ksc.nasa.gov,/shuttle/missions/STS-69/mission-STS-69.html,404,0
204.19.209.50,/pub/winvn/release.txt,404,0
arc.dental.upenn.edu,/history/history.htm,404,0
192.215.150.56,/elv/DELTA/uncons.htm,404,0
192.215.150.56,/elv/DELTA/uncons.htm,404,0
chestnut1-42.slip.netaxs.com,/://spacelink.msfc.nasa.gov,404,0
nisc2846.csg.psi.com,/pub/winvn,404,0
relay.rpilo.it,/shuttle/missions/STS-69/mission-STS-69.html,404,0
slip-2-29.shore.net,/images/lf-logo.gif,404,0
nisc2846.csg.psi.com,/pub/winvn/release.txt,404,0
nisc2846.csg.psi.com,/pub/winvn/readme.txt,404,0
interlock.lexmark.com,/pub/winvn/readme.txt,404,0
interlock.lexmark.com,/pub/winvn/release.txt,404,0
193.45.210.173,/pub/winvn/release.txt,404,0
ppp26.vestnett.no,/pub/win3/winvn/wv16_99.04.zip,404,0
193.45.210.173,/pub/winvn/release.txt,404,0
193.45.210.173,/pub/winvn/readme.txt,404,0
128.217.62.1,/webcrawler.com/./,404,0
192.215.150.56,/elv/DELTA/uncons.htm,404,0
ams129.colorado.edu,/pub/winvn/readme.txt,404,0
ams129.colorado.edu,/pub/winvn/release.txt,404,0
163.205.3.104,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
163.205.3.104,/history/apollo/sa-1/movies/,404,0
163.205.3.104,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
jericho3.microsoft.com,/missions/missions.html,404,0
jericho3.microsoft.com,/missions/missions.html,404,0
198.60.24.99,/software/winvn/winvn.html.,404,0
198.60.24.99,/software/winvn/winvn.html.,404,0
199.1.50.225,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
199.1.50.225,/history/apollo/pad-abort-test-1/images/,404,0
199.1.50.225,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
199.1.50.225,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
199.1.50.225,/history/apollo/pad-abort-test-1/docs/,404,0
199.1.50.225,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
n1028366.ksc.nasa.gov,/penthousemag.com,404,0
torii.usask.ca,/pub/winvn/release.txt,404,0
torii.usask.ca,/pub/winvn/readme.txt,404,0
karon.saga.no,/shuttle/missions/STS-69/mission-STS-69.html,404,0
karon.saga.no,/shuttle/missions/STS-69/mission-STS-69.html,404,0
torii.usask.ca,/pub/winvn/readme.txt,404,0
worf.qntm.com,/pub,404,0
worf.qntm.com,/public,404,0
worf.qntm.com,/pub,404,0
199.1.50.225,/history/apollo/a-001/a-001-patch-small.gif,404,0
147.154.7.108,/hypertext/faq/usenet/nude-faq/beaches/North-America/East/faq-doc-1.html,404,0
worf.qntm.com,/ftp,404,0
worf.qntm.com,/*,404,0
128.217.61.98,/hmhome.hmtl,404,0
worf.qntm.com,/://spacelink.msfc.nasa.gov,404,0
worf.qntm.com,/://spacelink.msfc.nasa.gov,404,0
worf.qntm.com,/://spacelink.msfc.nasa.gov,404,0
orange.ge.com,/software/winvn/winvn.html.,404,0
gate.tcpl.ca,/shuttle/resources/orbiters/challenger.gif,404,0
gate.tcpl.ca,/shuttle/resources/orbiters/challenger.gif,404,0
novix.casi.sti.nasa.gov,/archive,404,0
login27.pncl.co.uk,/shuttle/missions/STS-69/mission-STS-69.html,404,0
uwd326.sb.com,/pub/winvn/release.txt,404,0
uwd326.sb.com,/pub/winvn/readme.txt,404,0
163.206.89.4,/images/lf-logo.gif,404,0
163.206.89.4,/images/lf-logo.gif,404,0
163.206.89.4,/images/lf-logo.gif,404,0
163.206.89.4,/images/lf-logo.gif,404,0
e659229.boeing.com,/images/lf-logo.gif,404,0
n1028286.ksc.nasa.gov,/SDG/Experimental/demoweb/return.gif,404,0
login27.pncl.co.uk,/shuttle/missions/STS-69/mission-STS-69.html,404,0
sgigate.sgi.com,/://spacelink.msfc.nasa.gov,404,0
www-b4.proxy.aol.com,/%3A/spacelink.msfc.nasa.gov,404,0
www-b4.proxy.aol.com,/%3A/spacelink.msfc.nasa.gov,404,0
qwang.remote.ualberta.ca,/pub/winvn/release.txt,404,0
ad03-009.compuserve.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
query1.lycos.cs.cmu.edu,/robots.txt,404,0
134.57.17.183,/elv/SCOUT/elvhead2.gif,404,0
134.57.17.183,/elv/SCOUT/elvpage.htm,404,0
sd-rmorris.jsc.nasa.gov,/elv/new01.gif> ,404,0
laika.cs.ucla.edu,/images/new.gif,404,0
pm1-07.in.net,/Software/winvn/winvn.html,404,0
pm1-07.in.net,/Software/winvn/winvn.html,404,0
149.25.97.6,/home/whats-cool.html,404,0
swilson.stim.tec.tn.us,/history/apollo/apollo-13.html,404,0
sd-jkrug.jsc.nasa.gov,/shuttle/missions/STS-69/mission-STS-69.html,404,0
149.25.97.6,/images/navigation_bar.gif,404,0
149.25.97.6,/home/internet-search.html,404,0
149.25.97.6,/escapes/images/escapes_ban.gif,404,0
149.25.97.6,/ads/images/wsji_ad.gif,404,0
149.25.97.6,/images/navigation_bar.gif,404,0
163.206.204.11,/c:/trn/trn.hml,404,0
gatekeeper.sciatl.com,/shuttle/technology/sts-newsref/stsref-to.html,404,0
maclablc-5.lakeheadu.ca,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
ping1.ping.be,/images/crawlerway-logo.gif,404,0
max1-101.hiwaay.net,/history/apollo/-apollo-13/apollo13.html,404,0
pc119.hou.hok.com,/pub,404,0
pc119.hou.hok.com,/pub,404,0
max1-101.hiwaay.net,/history/apollo/-apollo-13/apollo-13.html,404,0
max1-101.hiwaay.net,/history/apollo/-apollo-13/apollo-3.html,404,0
max1-101.hiwaay.net,/history/apollo/-apollo-13/apollo-13.html,404,0
max1-101.hiwaay.net,/history/apollo/-apollo-13/apollo13.html,404,0
max1-101.hiwaay.net,/history/apollo/apollo13/apollo13.html,404,0
dospc228.promega.com,/images/lf-logo.gif,404,0
dospc228.promega.com,/images/lf-logo.gif,404,0
sahp315.sandia.gov,/shuttle/missions/STS-69/mission-STS-69.html,404,0
www-d3.proxy.aol.com,/%3A/spacelink.msfc.nasa.gov,404,0
xyp74p17.ltec.net,/pub/winvn/readme.txt,404,0
a32.mor.itesm.mx,/shuttle/missions/sts-69/movies/mov/,404,0
www-c6.proxy.aol.com,/shuttle/resources/orbiters/discovery.gif,404,0
www-c6.proxy.aol.com,/shuttle/resources/orbiters/atlantis.gif,404,0
edams.ksc.nasa.gov,/www.ltree.com,404,0
henry.interlink.no,/pub/winvn/release.txt,404,0
henry.interlink.no,/pub/winvn/readme.txt,404,0
woozle.eecs.umich.edu,/history/apollo/a-001/a-001-patch-small.gif,404,0
woozle.eecs.umich.edu,/history/apollo/a-001/a-001-patch-small.gif,404,0
woozle.eecs.umich.edu,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
woozle.eecs.umich.edu,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
woozle.eecs.umich.edu,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
aeromach.aero.nd.edu,/elv/DELTA/uncons.htm,404,0
barn.owlnet.rice.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
205.188.6.174,/SDG/Software/WinMosaic/HomePage.html,404,0
205.188.6.174,/SDG/Software/Mosaic/StartingPoints/NetworkStartingPoints.html,404,0
hedgehog.princeton.edu,/robots.txt,404,0
aeromach.aero.nd.edu,/elv/SCOUT/elvhead2.gif,404,0
atropos.jf.intel.com,/shuttle/missions/sts-70/KSC-95EC-1059.jpg,404,0
ak049.du.pipex.com,/shuttle/missions/sts-63/images/images.html,404,0
lia-b6.aip.realtime.net,/elv/DELTA/uncons.htm,404,0
piweba1y.prodigy.com,/pub/winvn/readme.txt,404,0
piweba1y.prodigy.com,/pub/winvn/readme.txt,404,0
piweba1y.prodigy.com,/pub/winvn/release.txt,404,0
feenix.slnsw.gov.au,/images/NASAlogo-small.gif,404,0
feenix.slnsw.gov.au,/images/NASAlogo-small.giff,404,0
feenix.slnsw.gov.au,/images/NASA-LOGOSMALL.GIF,404,0
feenix.slnsw.gov.au,/images/world-logosmall.gif,404,0
hwalker-pc.nosc.mil,/shuttle/missions/sts-80/mission-sts-80.html,404,0
134.120.56.105,/elv/DELTA/uncons.htm,404,0
nethead1.nethead.co.uk,/shuttle/resources/orbiters/atlantis.gif,404,0
nethead1.nethead.co.uk,/shuttle/resources/orbiters/challenger.gif,404,0
nethead1.nethead.co.uk,/history/apollo/images/little-joe.jpg,404,0
vyger813.nando.net,/pub/winvn/readme.txt,404,0
vyger813.nando.net,/pub/winvn/release.txt,404,0
piweba3y.prodigy.com,/elv/DELTA/uncons.htm,404,0
dialup-2-155.gw.umn.edu,/shuttle/technology/images/sts-cron-72-small.gif,404,0
pga28.dsto.gov.au,/ic,404,0
cbxguy.vip.best.com,/elv/SCOUT/elvhead2.gif,404,0
pga28.dsto.gov.au,/ic,404,0
cbxguy.vip.best.com,/elv/SCOUT/elvhead2.gif,404,0
tide01.microsoft.com,/history/gemini/gemini-3.html,404,0
tide01.microsoft.com,/history/gemini/gemini-4.html,404,0
slip117-25.nc.us.ibm.net,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
ns1.maf.mobile.al.us,/shuttle/technology/sts-newsref/spacelab,404,0
138.80.33.14,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
138.80.33.14,/history/apollo/pad-abort-test-1/images/,404,0
138.80.33.14,/history/apollo/pad-abort-test-2/images/,404,0
138.80.33.14,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
138.80.33.14,/history/apollo/pad-abort-test-2/docs/,404,0
138.80.33.14,/history/apollo/pad-abort-test-2/news/,404,0
138.80.33.14,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
138.80.33.14,/history/apollo/sa-1/images/,404,0
138.80.33.14,/history/apollo/a-002/docs/,404,0
138.80.33.14,/history/apollo/a-002/a-002-patch-small.gif,404,0
138.80.33.14,/history/apollo/images/little-joe.jpg,404,0
howard.cage.curtin.edu.au,/shuttle/missions/51-L/mission-51-1.html,404,0
tide01.microsoft.com,/images/crawlerway-logo.gif,404,0
tide01.microsoft.com,/images/lf-logo.gif,404,0
tide01.microsoft.com,/images/lf-logo.gif,404,0
gala.icsh.cae.ntt.jp,/ksc.htlm,404,0
drkosmos.tiac.net,/pub/winvn/release.txt,404,0
drkosmos.tiac.net,/pub/winvn/readme.txt,404,0
gala.icsh.cae.ntt.jp,/ksc.htlm,404,0
pm-jv1-174.coastalnet.com,/pub/winvn/readme.txt,404,0
pm-jv1-174.coastalnet.com,/pub/winvn/release.txt,404,0
pm-jv1-174.coastalnet.com,/pub/winvn/readme.txt,404,0
pm-jv1-174.coastalnet.com,/pub/winvn/readme.txt,404,0
pm-jv1-174.coastalnet.com,/pub/winvn/readme.txt,404,0
tide01.microsoft.com,/shuttle/missions/technology/sts-newsref/stsref-toc.html,404,0
carlson.reno.nv.us,/pub/winvn/readme.txt,404,0
pm2_bu_12.terminus.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
link076.txdirect.net,/pub/winvn/readme.txt,404,0
piweba2y.prodigy.com,/people,404,0
dd08-052.compuserve.com,/pub/winvn/readme.txt,404,0
130.69.100.12,/shuttle/missions/sts-65/images/images.html,404,0
query1.lycos.cs.cmu.edu,/persons/astronauts/thagar.html,404,0
crc2-fddi.cris.com,/pub/winvn/readme.txt,404,0
crc2-fddi.cris.com,/pub/winvn/release.txt,404,0
van13383.direct.ca,/elv/DELTA/uncons.htm,404,0
cs8port.netvoyage.net,/pub/winvn/readme.txt,404,0
cs8port.netvoyage.net,/pub/winvn/release.txt,404,0
cs8port.netvoyage.net,/pub/winvn/readme.txt,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/sabout.gif,404,0
ix-ir14-21.ix.netcom.com,/~adverts/graphics/indxlogo.gif,404,0
ix-ir14-21.ix.netcom.com,/~adverts/graphics/adbanner.gif,404,0
ix-ir14-21.ix.netcom.com,/~adverts/insight/banner.gif,404,0
ix-ir14-21.ix.netcom.com,/~adverts/isn/ad1/banner.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/pccnlne2.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/sbug.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/sfree.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/sone.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/sinsght.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/swww.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/spatrol.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/sfeat.gif,404,0
ix-ir14-21.ix.netcom.com,/~pccomp/graphics/smail.gif,404,0
194.155.12.124,/ksc.hmtl,404,0
graph.gsi-mc.go.jp,/history/appollo/apollo.html,404,0
warspite.hip.berkeley.edu,/shuttle/missions/sts-XX/mission-sts-XX.html,404,0
warspite.hip.berkeley.edu,/shuttle/missions/sts-XX/sts-XX-press-kit.txt,404,0
rcpc.liv.ac.uk,/pub/winvn/release.txt,404,0
163.202.2.9,/shuttle/missions/technology/sts-newsref/stsref-toc.html,404,0
athos.astro.sp-agency.ca,/shuttle/missions/sts-77/sts-77-press-kit.txt,404,0
131.116.209.142,/shuttle/missions/STS-69/mission-STS-69.html,404,0
192.72.60.110,/shuttle/techonology/sts-newsref/stsref-toc.html,404,0
slip46.cc.flinders.edu.au,/://spacelink.msfc.nasa.gov,404,0
pc-jacobs.pci.uni-heidelberg.de,/://spacelink.msfc.nasa.gov,404,0
hessmac.gsfc.nasa.gov,/shuttle/missions/sts-72/missions-sts-72.html,404,0
hq_sparcipx.sylvania.com,/%3A//spacelink.msfc.nasa.gov,404,0
hessmac.gsfc.nasa.gov,/shuttle/missions/sts-72/missions-sts-72.html,404,0
hessmac.gsfc.nasa.gov,/shuttle/missions/sts-72/missions-sts-72.html,404,0
hessmac.gsfc.nasa.gov,/shuttle/missions/sts-72/missions-sts-72.html,404,0
199.78.203.3,/%3A//spacelink.msfc.nasa.gov,404,0
smtp.inet.fi,/://spacelink.msfc.nasa.gov,404,0
merlin.resmel.bhp.com.au,/://spacelink.msfc.nasa.gov,404,0
ix-pas10-16.ix.netcom.com,/images/searchbut.gif,404,0
ix-pas10-16.ix.netcom.com,/~macmedia/boulder/bguideline.html,404,0
n1001299.ksc.nasa.gov,/ksc./launch support/default.htm,404,0
141.76.75.63,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
demo-27.oai.org,/pub/winvn/readme.txt,404,0
demo-27.oai.org,/pub/winvn/release.txt,404,0
demo-27.oai.org,/pub/winvn/readme.txt,404,0
131.158.73.144,/shuttle/missions/missions,404,0
mundil.cs.mu.oz.au,/persons/astronauts/thagar.html,404,0
peter_tirrell.cis.brown.edu,/pub/winvn/release.txt,404,0
peter_tirrell.cis.brown.edu,/pub/winvn/release.txt,404,0
130.225.25.197,/shuttle/missions/missions.htmf,404,0
pellew.ntu.edu.au,/history/apollo.html,404,0
pellew.ntu.edu.au,/history/apolloapollo.html,404,0
pc-051.fbk.eur.nl,/pub/winvn,404,0
pc-051.fbk.eur.nl,/pub/,404,0
pc-051.fbk.eur.nl,/pub,404,0
query1.lycos.cs.cmu.edu,/robots.txt,404,0
pc-051.fbk.eur.nl,/pub/win3/winvn,404,0
163.206.11.40,/Images/LeRClogo.gif,404,0
163.206.11.40,/Images/LeRClogo.gif,404,0
163.206.11.40,/Images/LeRClogo.gif,404,0
merc.micron.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
merc.micron.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
aprennig.recklinghausen.netsurf.de,/elv/new01.gif> ,404,0
131.158.70.68,/shuttle/missions/STS-69/mission-STS-69.html,404,0
utr0059.pi.net,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
www-d2.proxy.aol.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
198.60.12.167,/://spacelink.msfc.nasa.gov,404,0
hawk.le.ac.uk,/jsc/jsc_homepage html,404,0
163.206.137.21,/elv/uplink.html,404,0
rcwusr.bp.com,/pub/winvn/release.txt,404,0
rcwusr.bp.com,/pub/winvn/readme.txt,404,0
ppp67.cac.psu.edu,/pub/,404,0
ppp67.cac.psu.edu,/pub,404,0
ppp67.cac.psu.edu,/pub,404,0
term12.vol.net,/pub/winvn/readme.txt,404,0
term12.vol.net,/pub/winvn/release.txt,404,0
161.98.145.250,/shuttle/missions/STS-69/mission-STS-69.html,404,0
marlow.ukb.novell.com,/shuttle/resources/orbiters/discovery.gif,404,0
marlow.ukb.novell.com,/shuttle/resources/orbiters/atlantis.gif,404,0
derec,/shuttle/video/o-ring.jpeg,404,0
tide01.microsoft.com,/shuttle/technology/images/tps_mods-small.gif,404,0
bdmgate.bdm.com,/shuttle/news/sci.space.news/50,404,0
cliffy.lfwc.lockheed.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
minerals.gps.caltech.edu,/pub/winvn/readme.txt,404,0
minerals.gps.caltech.edu,/pub/winvn/release.txt,404,0
duteele.et.tudelft.nl,/software/winvn/winvn.html.,404,0
labbcm.bch.umontreal.ca,/shuttle/missions/STS-69/mission-STS-69.html,404,0
amway.ch.apollo.hp.com,/mdss/mdss.html,404,0
eng14.usask.ca,/shuttle/resources/orbiters/challenger.gif,404,0
128.159.147.50,/elv/new01.gif> ,404,0
ad06-044.compuserve.com,/pub/winvn/readme.txt,404,0
204.255.253.101,/NASA.News/Status.Reports/,404,0
128.159.104.92,/SDG/Experimental/demoweb/return.gif,404,0
204.255.253.101,/NASA.News/Status.Reports/,404,0
manhattan.ksc.nasa.gov,//pub/postgres/postgres-v4r2/postgres.bugs,404,0
204.255.253.101,/NASA.News/Status.Reports/,404,0
gk-east.usps.gov,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
204.255.253.101,/NASA.News/Status.Reports/,404,0
204.255.253.101,/NASA.News/Status.Reports/,404,0
wdial203.futuris.net,/msfc/astro_home.htmll,404,0
duteele.et.tudelft.nl,/software/winvn/winvn.html.,404,0
204.255.253.101,/NASA.News/Status.Reports/,404,0
156.63.56.25,/software/winvn/winvn.html.,404,0
sol.newnet.navy.mil,/pub/winvn/readme.txt,404,0
sol.newnet.navy.mil,/pub/winvn/release.txt,404,0
yeo.jsc.nasa.gov,/images/crawlerway-logo.gif,404,0
discovery.lanl.gov,/pub/winvn/release.txt,404,0
discovery.lanl.gov,/pub/winvn/readme.txt,404,0
discovery.lanl.gov,/pub/winvn/readme.txt,404,0
discovery.lanl.gov,/pub/winvn/readme.txt,404,0
discovery.lanl.gov,/pub/winvn/readme.txt,404,0
discovery.lanl.gov,/pub/winvn/readme.txt,404,0
ad16-023.compuserve.com,/software/winvn.html,404,0
uard1.reg.uci.edu,/://spacelink.msfc.nasa.gov,404,0
racossa.srv.pacbell.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
lmac29.jsc.nasa.gov,/persons/astronauts/q-to-t/StrekalovG.txt,404,0
buster.dvts.com,/shuttle/resources/orbiters/discovery.gif,404,0
itecs5.telecom-co.net,/shuttle/missions/STS-69/mission-STS-69.html,404,0
198.187.60.80,/people/nasa-cm/jmd.html,404,0
198.187.60.80,/people,404,0
malin.space.se,/shuttle/countdown/video/livevideo.jpeg,404,0
piweba5y.prodigy.com,/persons/nasa-cm/nec.ntml,404,0
piweba5y.prodigy.com,/persons/nasa-cm/nec.html,404,0
dd05-002.compuserve.com,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
ip39.stamford.ct.interramp.com,/pub/winvn/readme.txt,404,0
ip39.stamford.ct.interramp.com,/pub/winvn/release.txt,404,0
n1121796.ksc.nasa.gov,/yahoo.com/,404,0
167.196.37.25,/shuttle/missions/STS-69/mission-STS-69.html,404,0
mac391s.ksc.nasa.gov,/nasa/nasa_hottopics.html,404,0
ip39.stamford.ct.interramp.com,/pub/winvn/readme.txt,404,0
ip39.stamford.ct.interramp.com,/pub/winvn/release.txt,404,0
netport-9.iu.net,/elv/new01.gif> ,404,0
vpdir003.gtri.gatech.edu,/persons/astronauts/q-to-t/TrulyRH.txt,404,0
192.127.57.28,/archives.gif,404,0
192.127.57.28,/nasa/Images/safer.gif,404,0
stortek1.stortek.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
sonnywms.mindspring.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
dd07-019.compuserve.com,/shuttle/technology/images/sts-cron-72-small.gif,404,0
query1.lycos.cs.cmu.edu,/robots.txt,404,0
128.159.144.38,/cleve.net/commerce/sjt/sjt.gif,404,0
128.159.144.38,/cleve.net/commerce/sjt/smalldoom1.jpg,404,0
128.159.144.38,/cleve.net/commerce/sjt/smalldoom2.jpg,404,0
128.159.144.38,/cleve.net/commerce/sjt/smallpcex.jpg,404,0
128.159.144.38,/cleve.net/cnnavbar.gif,404,0
www.c3.lanl.gov,/robots.txt,404,0
www-c2.proxy.aol.com,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
www-c2.proxy.aol.com,/history/apollo/pad-abort-test-2/images/,404,0
www-c2.proxy.aol.com,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
www-c2.proxy.aol.com,/history/apollo/pad-abort-test-2/docs/,404,0
www-c2.proxy.aol.com,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
www-c2.proxy.aol.com,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
www-c2.proxy.aol.com,/history/apollo/a-001/a-001-patch-small.gif,404,0
www-c2.proxy.aol.com,/history/apollo/a-001/images/,404,0
158.140.56.243,/msfc/astro_home.htmll,404,0
